time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.0392848294372,-0.126117172812,11.8628479058,6.21521168214,0.0259928553734,0.0,-0.144335149102,-0.387106280343,2.71287100051,-0.0723063930309,-0.0149477685839,0.0,433.22930583056626,433.9515054487568,435.3703112769894,433.44328037612877
1.3200000000000007,-0.0484322737794,-0.150641216602,12.0267738187,6.21073163359,0.025079668683,0.0,-0.160493334457,-0.430766359414,2.75119742613,-0.0798625260069,-0.0157693978873,0.0,424.6412189131425,424.57082163313197,425.3715776204964,424.71933739197647
1.3800000000000008,-0.0585870127505,-0.178032666373,12.1951914328,6.20592300731,0.0236641742052,0.0,-0.177877673599,-0.482761448742,2.86240272001,-0.0807119230282,-0.0477625979442,0.0,449.17045876158994,446.5681280035133,449.06067521409926,448.9866734722934
1.4400000000000008,-0.0698338108885,-0.208935360173,12.3739853147,6.20167606675,0.0209447382813,0.0,-0.196661367882,-0.547831124606,3.0967338602,-0.0560150055693,-0.0408466043399,0.0,485.24959133708353,485.7674658921829,485.5099912526145,487.3558024555241
1.5000000000000009,-0.0821219059098,-0.243760388447,12.5658376019,6.19820908276,0.0186596573185,0.0,-0.212653833007,-0.613359332905,3.29773623789,-0.061575277508,-0.0330665157952,0.0,477.133673558408,477.72667675457075,477.99700877929195,477.5710206600911
1.560000000000001,-0.0953085737883,-0.282555157387,12.7692033969,6.19466246914,0.0174530964473,0.0,-0.226718663982,-0.680169875606,3.48052865691,-0.0545888820168,-0.00215821070618,0.0,473.1223609068358,475.4960848658387,472.3791742167946,472.91538903809624
1.620000000000001,-0.109299403532,-0.325345666607,12.9824710622,6.19124413183,0.0171837124387,0.0,-0.239613331805,-0.746507739435,3.62787883274,-0.0622226133949,-0.00961661630886,0.0,464.62443760153343,464.03938689728614,464.1732139411136,463.5716368686441
1.680000000000001,-0.124110239185,-0.372484255024,13.2076911172,6.18786503546,0.0160894946184,0.0,-0.253978090747,-0.825145861097,3.87856573083,-0.0465585385491,-0.0473238448184,0.0,496.0645374494339,493.2877024889687,495.45507413896064,496.6035554548427
1.740000000000001,-0.139633159675,-0.423739995285,13.440829932,6.1850702119,0.0131110725856,0.0,-0.263192620562,-0.883630340414,3.89263644257,-0.0466241225865,-0.0547285856111,0.0,425.566624350491,424.93060221970944,424.79848273834097,424.7914598732824
1.8000000000000012,-0.155706374765,-0.478970635696,13.6789863106,6.18223670039,0.00993799161994,0.0,-0.272220174266,-0.957654489261,4.04532142749,-0.0484548650336,-0.0494319853081,0.0,468.9180969851649,469.3277201388162,468.4976496716739,468.3540589327703
1.8600000000000012,-0.172215622393,-0.538318580713,13.9224705287,6.17898566854,0.00679956790736,0.0,-0.277810336735,-1.02088593923,4.07067433339,-0.069234599659,-0.058783641975,0.0,430.2797496371475,429.4853419084053,431.4472251227598,429.6868485041619
1.9200000000000013,-0.188992962947,-0.601396482158,14.1662340091,6.17492762916,0.00300567552465,0.0,-0.281125763551,-1.08207306051,4.05476660381,-0.0646123939709,-0.074069617538,0.0,417.6768214441331,416.33811912625123,416.5365350598151,416.93682668748716
1.9800000000000013,-0.205913562774,-0.668804437803,14.4144113543,6.17148157689,6.28120469288,0.0,-0.282383719689,-1.16520672933,4.21713779918,-0.0459770477582,-0.115372327133,0.0,474.36369613169427,471.1750780321931,472.9570272517175,474.3880722009951
2.0400000000000014,-0.222795352547,-0.740958681141,14.6695039028,6.16915892569,6.27419173874,0.0,-0.279664804606,-1.24016190956,4.28562670017,-0.027138998399,-0.120085159754,0.0,445.58900654398155,445.1912996974829,445.5604732862632,447.09725305811025
2.1000000000000014,-0.239346194869,-0.817970394012,14.931440183,6.16749000957,6.2671192139,0.0,-0.271244887654,-1.32702066753,4.44490288072,-0.0292031077263,-0.113790154067,0.0,473.6765110222923,474.14885807538235,474.7535286332097,474.5949702792383
2.1600000000000015,-0.255309350417,-0.899731586528,15.1986053069,6.16580796768,6.26011358698,0.0,-0.260242350439,-1.39851414086,4.46047837185,-0.0257931384931,-0.123476821447,0.0,432.300385652336,431.47056190401844,429.9939422937185,430.28251862243945
2.2200000000000015,-0.270511603063,-0.985679557584,15.4655422554,6.1641460059,6.25259887832,0.0,-0.245871296006,-1.46658019986,4.43744855203,-0.0318131866526,-0.129035468994,0.0,418.7437169189862,418.2444587791659,418.7304778816656,418.2061247747666
2.2800000000000016,-0.284536086682,-1.07643882198,15.7368762669,6.1624620863,6.24456787609,0.0,-0.220749503837,-1.55886335789,4.60624596894,-0.0214633311877,-0.145812389273,0.0,478.5318269069562,477.2375350651886,479.16435655050583,479.9504346648331
2.3400000000000016,-0.296876745686,-1.17274181817,16.0180545202,6.16148071244,6.23582971945,0.0,-0.189662091467,-1.65129728068,4.7656024884,-0.00771715016017,-0.14528578658,0.0,477.4889531027425,477.5108970720967,476.93734084926945,477.9862723707214
2.4000000000000017,-0.307157362669,-1.27460885424,16.3087359152,6.16068273273,6.22693050178,0.0,-0.152084128118,-1.74427290452,4.92299972288,-0.0278380380243,-0.15520036259,0.0,479.55659183221894,478.7838141938151,478.4317792013097,476.89727489106895
2.4600000000000017,-0.31497532238,-1.38209456505,16.6089583149,6.15980007028,6.21842089642,0.0,-0.107574775368,-1.83864652338,5.08357373442,0.00340657433306,-0.123486258278,0.0,480.15030841396765,482.5327908500206,479.3331347570185,481.7020265386658
2.520000000000002,-0.319986453009,-1.4951715203,16.9180768022,6.15968537368,6.21187224811,0.0,-0.058763077145,-1.93052419981,5.21965083119,-0.0155403431576,-0.0898874537514,0.0,474.16251667856824,476.72670705077434,475.9388925209339,474.48638335168494
2.580000000000002,-0.32199037063,-1.61367479627,17.2345480796,6.15869874096,6.2065090164,0.0,-0.00751390950365,-2.01964348929,5.32876039173,-0.0183150155602,-0.0884056666649,0.0,468.7652833895484,468.8742220106771,468.73283356888663,468.51722571378286
2.640000000000002,-0.32101260647,-1.73722254738,17.5549186614,6.1575909033,6.20079809237,0.0,0.0405923876491,-2.09872707829,5.35004045284,-0.0187635072369,-0.114316162626,0.0,444.4998015503726,442.36281479967886,442.06328089513073,442.0263730437211
2.700000000000002,-0.317182957393,-1.86532454705,17.8748312899,6.15646178782,6.19348858567,0.0,0.0876525165187,-2.1714803981,5.31376356325,-0.018928979464,-0.144329147678,0.0,425.00683757244116,422.41114562525,425.1130444240304,425.09889757882866
2.760000000000002,-0.310218462766,-1.99807076139,18.1945377166,6.15506732757,6.18477599159,0.0,0.145280590075,-2.25351411337,5.34281821022,-0.0336762405423,-0.147030036041,0.0,445.83065094192955,445.59021933002555,446.16662132440183,444.9606767438213
2.820000000000002,-0.299311207489,-2.13618488164,18.5191445396,6.1530123814,6.17602239,0.0,0.219169040213,-2.35044215551,5.47654241021,-0.0354199252024,-0.143714284281,0.0,477.75620509032706,477.9906988076079,479.13173894467525,478.99874206782624
2.880000000000002,-0.284178430446,-2.27968940821,18.8481249808,6.15144096106,6.1670802999,0.0,0.286029189245,-2.43321731783,5.48920905875,-0.0122191566578,-0.162647437387,0.0,443.4733843452546,441.89386053935834,442.1352137014302,444.04269453368215
2.940000000000002,-0.263981775685,-2.4291765094,19.1852632735,6.15065922738,6.15811054856,0.0,0.388199631899,-2.5496278527,5.74716631551,-0.0146996253698,-0.131370748267,0.0,514.910965896402,517.1008366186292,516.6491192772547,516.4743218671969
3.000000000000002,-0.238741101561,-2.58431405717,19.5276448848,6.1499158185,6.14973552995,0.0,0.453811807154,-2.62177316666,5.66578973531,-0.00813085670217,-0.165941787092,0.0,416.4926742694475,413.43648336192695,415.91813693387115,416.4932830281995
3.0600000000000023,-0.20905266078,-2.74416669729,19.867859843,6.14961050017,6.13935551483,0.0,0.536688160757,-2.70670652205,5.67442704162,0.000390896142655,-0.193350864893,0.0,447.9265041543757,445.6620216799901,442.82459133147375,443.525268177615
3.1200000000000023,-0.174300085191,-2.90903476137,20.207875083,6.15039090636,6.1278653726,0.0,0.622720526902,-2.78889963806,5.65924464369,0.0306223512209,-0.188045640715,0.0,437.9478625934536,438.35268870553807,436.38469720679245,438.90146629926227
3.1800000000000024,-0.134764209957,-3.07834539162,20.5433411523,6.15251574133,6.11642551711,0.0,0.696014058476,-2.85479680812,5.52345857544,0.0435931078134,-0.196486083485,0.0,397.8431968134961,397.0292038942652,395.6589043879574,396.8522700785054
3.2400000000000024,-0.0903299519835,-3.25185280884,20.8726294465,6.15529038394,6.10521058559,0.0,0.786065549919,-2.92867505261,5.45295073112,0.051077514787,-0.172567338305,0.0,417.9211761958105,419.9643901808938,418.08770488108826,418.7408328906937
3.3000000000000025,-0.0398345297128,-3.43010082854,21.2003088832,6.15858504942,6.09518162645,0.0,0.898005670873,-3.01268361396,5.46937136222,0.0616449022854,-0.158076653083,0.0,447.19520496187124,448.3475647908446,446.28177559063363,447.1456296616468
3.3600000000000025,0.0177606642197,-3.61347160316,21.5299870391,6.16207055405,6.08575378546,0.0,1.02266941752,-3.09936166483,5.51939449192,0.0498243377284,-0.155305164888,0.0,458.04708079265487,458.24489541312926,459.5330922381956,458.5971503392231
3.4200000000000026,0.0827600617017,-3.80183952298,21.8613674548,6.16495546457,6.07614764645,0.0,1.14478680503,-3.17936253088,5.52630927099,0.0443481623951,-0.172006021611,0.0,446.4568626175759,445.06728351711837,446.40510334656057,445.959326744943
3.4800000000000026,0.155495372721,-3.99510026768,22.1942181666,6.16740714369,6.06594243161,0.0,1.28061310347,-3.26244888315,5.56816467753,0.0327731672482,-0.166505997392,0.0,457.5785861935426,457.9894804413149,458.37154562158133,457.45138481250297
3.5400000000000027,0.236868192214,-4.1934683293,22.5308540084,6.16919116653,6.05565436765,0.0,1.43269075247,-3.34962658702,5.65219867779,0.0228324059436,-0.183894076562,0.0,473.4977779299659,472.13132427193375,471.8775153578282,471.1095790776154
3.6000000000000028,0.326465466381,-4.39650573598,22.8677540257,6.17040988024,6.04503929475,0.0,1.55476128955,-3.41828023092,5.5778151495,0.0147233795423,-0.165732338338,0.0,421.9758883059273,423.5089016925438,422.87924447291664,422.1799915328581
3.660000000000003,0.424387261062,-4.60404395664,23.203558142,6.1708365828,6.0349291494,0.0,1.71012614717,-3.49960890725,5.61500281559,-0.0159560660618,-0.174705084055,0.0,460.03246758767744,459.29503356633455,460.40438603055065,457.9700959176966
3.720000000000003,0.530424886188,-4.81585823956,23.5361073551,6.16976157696,6.02460880044,0.0,1.82527779232,-3.56105356693,5.47029255425,-0.0221584380145,-0.167096985414,0.0,398.4898297435303,399.152721226526,399.86879767804703,399.30325597567526
3.780000000000003,0.646078059777,-5.032480674,23.8695196497,6.168788562,6.01426228734,0.0,2.03064105207,-3.65973082311,5.64189669144,-0.0064029941455,-0.186133156024,0.0,502.88334190202005,501.4771205103191,499.82438122939277,500.97160599684946
3.840000000000003,0.772862675752,-5.25446414644,24.2080413978,6.16859039754,6.0031132949,0.0,2.19639388966,-3.73976968655,5.6415677929,0.00227113312829,-0.18519167692,0.0,451.4882306717484,451.5312948934567,451.3185037325837,452.0182855769633
3.900000000000003,0.90966392909,-5.48121572807,24.5460608234,6.16909161923,5.99179715033,0.0,2.3645199119,-3.8186300192,5.62522784173,0.0183615832462,-0.196472362546,0.0,449.1038130111838,448.1532963965314,446.02528217567107,447.33766341530793
3.960000000000003,1.05656839723,-5.71263506067,24.8824542812,6.1697998593,5.97966956259,0.0,2.53321593716,-3.89533007227,5.58745933438,-0.00643526203611,-0.216882825405,0.0,442.3142023422383,440.58872884602295,442.99841741159,440.95415220387883
4.020000000000002,1.21331364046,-5.94849065055,25.215000266,6.16953970751,5.96661344273,0.0,2.69260862899,-3.966627296,5.49720002399,-0.000436712503774,-0.219077783312,0.0,425.14562181963896,424.908263030054,424.4055751091598,424.92032934213603
4.080000000000001,1.38125716908,-6.18913683267,25.5464084615,6.16957606536,5.95401777009,0.0,2.90646532074,-4.05489252284,5.54860747237,0.00261395109777,-0.196067700808,0.0,471.6608361612181,473.39387343120706,472.10013325728585,472.33549829284317
4.14,1.56109229892,-6.43470441244,25.8774326247,6.17003574096,5.94233766515,0.0,3.08889106002,-4.1307382676,5.48512647904,0.0162146547891,-0.192011404689,0.0,436.2377931920489,436.53869867646284,437.1290267610222,438.26112212468456
4.199999999999998,1.75245344043,-6.68495786333,26.2057087204,6.17102152665,5.93109656497,0.0,3.29060816935,-4.21101400804,5.45677097648,0.0168565197682,-0.179375965761,0.0,450.0460858129859,451.0341700465345,449.1455867415598,449.1975608324076
4.259999999999997,1.95589464005,-6.93996779428,26.5316763763,6.17261617251,5.92024298664,0.0,3.49150237222,-4.28928119443,5.40829903233,0.0411137439376,-0.184108858173,0.0,444.57412104770464,444.15437731864915,443.65589879224365,445.6437501761103
4.319999999999996,2.17074610768,-7.19943182897,26.8525678417,6.17499330164,5.90880665267,0.0,3.67100844656,-4.3594854826,5.28800929363,0.0364484034451,-0.208551003879,0.0,420.68661943585226,418.5256913934529,421.75162495629957,421.3492585039741
4.379999999999995,2.39680687287,-7.4631759111,27.1669043103,6.17699430711,5.89639814753,0.0,3.86520194397,-4.43193989157,5.18956319226,0.0262958936145,-0.203538488985,0.0,428.4176909468836,428.79999939753753,429.2050089602261,428.342742265591
4.439999999999993,2.63678041521,-7.73180064231,27.4803438762,6.17854055279,5.88405870283,0.0,4.13462359984,-4.52205179394,5.25696154133,0.0246993945031,-0.210264462942,0.0,485.07805738899344,484.5348369227251,485.07642644703475,484.9565599342739
4.499999999999992,2.89228115508,-8.00560777412,27.7956999228,6.18000772945,5.87157332949,0.0,4.38280187966,-4.60475656402,5.25383596208,0.0239554924389,-0.204067078456,0.0,465.17613759298,465.6208189542698,465.28191410316145,465.2237094064128
4.559999999999991,3.16338148271,-8.28448941676,28.1119316427,6.18245603355,5.85921354214,0.0,4.65451859128,-4.69112211902,5.28587720549,0.0622669810189,-0.210157230723,0.0,478.9502105079898,478.44825648187447,478.19802903472294,481.10887106312987
4.6199999999999894,3.44983774132,-8.5682691522,28.4274566368,6.18599579223,5.84710754096,0.0,4.89472264781,-4.76800848133,5.23088039009,0.051489003568,-0.188808202576,0.0,452.39352615191154,454.0702437967525,453.4794653615559,452.61497348988576
4.679999999999988,3.75085671552,-8.85663034935,28.7395724985,6.18928659462,5.83586044186,0.0,5.13982317888,-4.84387753796,5.1722561965,0.0608322126088,-0.184871815005,0.0,453.66631884914506,453.94902336513104,452.9840454353534,453.7368962514865
4.739999999999987,4.06679416485,-9.14952954253,29.0482291401,6.19300877844,5.82516568811,0.0,5.39193526115,-4.91924296077,5.11555522042,0.0643410957547,-0.167520371323,0.0,454.7405833729487,456.0986876684449,456.2530435492668,456.53583196352986
4.799999999999986,4.39955002343,-9.44720084961,29.3565465035,6.19683340825,5.81502341333,0.0,5.70015996701,-5.00281961152,5.16022301019,0.062522298543,-0.172255392057,0.0,491.61312053379703,491.23765835574693,491.2133197025495,491.08092769563353
4.859999999999984,4.74928928889,-9.74956245725,29.6641943736,6.20077317231,5.80478031548,0.0,5.95821581321,-5.07572081183,5.09398511351,0.0712988572814,-0.167812807444,0.0,456.5523626606772,456.8796858379234,458.0055654332396,458.70629199832086
4.919999999999983,5.11540747657,-10.0563881043,29.9692892618,6.20474355817,5.794875274,0.0,6.24596541681,-5.15154686196,5.07476394871,0.0531966584746,-0.160125909648,0.0,475.13292699039954,475.6979513192314,475.73854500383084,474.35292966834334
4.979999999999982,5.49943788789,-10.3678063576,30.2741413499,6.2080557933,5.78484958947,0.0,6.55514205958,-5.22884337899,5.08559757812,0.0589418810339,-0.187046447999,0.0,488.8955938183048,486.86039433107726,487.2304363478482,487.6616424638681
5.0399999999999805,5.8999158194,-10.6835266929,30.5754754362,6.21195387768,5.77372779978,0.0,6.79458572718,-5.29506479678,4.95844370025,0.0748946183802,-0.182197562305,0.0,443.0497732534638,443.4149535705025,442.5023203510327,443.8170937330565
